Datetime,Open_dow,High_dow,Low_dow,Close_dow,Close_tnx,Close_spy,EMA_10,EMA_30,HL_PCT,PCT_change,HL_PCT_tnx,PCT_change_tnx,HL_PCT_spy,PCT_change_spy,prediction
08/23/21 03:10,35182.0,35191.0,35174.0,35178.0,4450.0,133.453125,35189.98584457935,35197.333333333336,0.048325658081755644,-0.011369450287078621,0.0449438202247191,-0.011234692731153803,0.0,0.0,35148.0
08/23/21 03:15,35175.0,35187.0,35174.0,35179.0,4450.5,133.4375,35187.261145564924,35195.89247311828,0.03695386452144746,0.011371712864250177,0.03932142455903831,0.016854879487611663,0.023419203747072598,-0.011708230886313079,35147.0
08/23/21 03:20,35181.0,35200.0,35176.0,35177.0,4450.25,133.4375,35186.12275546221,35194.931668400975,0.06822639793046593,-0.011369773457263864,0.05055895736194596,-0.005617346365576902,0.011709601873536299,0.0,35134.0
08/23/21 03:30,35163.0,35163.0,35141.0,35147.0,4447.5,133.453125,35181.91861810544,35192.8715607622,0.06259424701966029,-0.04550237465517732,0.0505902192242833,-0.033715441672285906,0.011708230886313079,0.0,35153.0
08/23/21 03:40,35148.0,35154.0,35141.0,35149.0,4447.5,133.4375,35175.75159663172,35189.97662135818,0.03698540499018464,0.0028451120974166385,0.039347948285553686,0.011243534967393748,0.011709601873536299,0.011710973181871413,35143.0
08/23/21 03:45,35147.0,35152.0,35139.0,35140.0,4446.5,133.421875,35170.52403360777,35187.20393610927,0.03699487763232783,-0.01991635132443736,0.03935679748116496,-0.02810409757742679,0.011710973181871413,-0.011709601873536299,35144.0
08/23/21 03:55,35134.0,35157.0,35132.0,35157.0,4447.75,133.421875,35163.88330022454,35183.77142410222,0.07110959410643684,0.06546365344111117,0.050587375639368215,0.039361223571749884,0.0,0.0,35136.0
08/23/21 04:00,35153.0,35167.0,35143.0,35145.0,4448.0,133.4375,35161.90451836553,35181.786170934334,0.06828851899274435,-0.02275765937473331,0.05620503597122302,0.0056208195154853575,0.011709601873536299,0.011710973181871413,35141.0
08/23/21 04:05,35143.0,35154.0,35131.0,35142.0,4447.25,133.40625,35158.46733320816,35179.28383732567,0.06544875078253941,-0.002845516888142731,0.050593063128899884,-0.016861510791366906,0.023424689622862496,-0.023419203747072598,35150.0
08/23/21 04:10,35144.0,35154.0,35133.0,35138.0,4446.75,133.421875,35155.836908988495,35177.00746072401,0.05976435767545108,-0.017072615524698385,0.044976668353291734,-0.011242902917533307,0.0,0.0,35135.0
08/23/21 04:15,35136.0,35142.0,35121.0,35141.0,4448.0,133.40625,35152.230198263314,35174.36181809665,0.05975925557041632,0.014230418943533699,0.05620503597122302,0.028110417720807333,0.011712344811431248,0.0,35166.0
08/23/21 04:20,35141.0,35158.0,35139.0,35148.0,4448.5,133.390625,35150.18834403362,35172.209442735584,0.05405712985091613,0.019919751856805442,0.044958974935371473,0.011241007194244606,0.023427433524657374,-0.023421946363742827,35162.0
08/23/21 04:25,35150.0,35151.0,35129.0,35137.0,4447.25,133.40625,35150.154099663865,35170.776575462325,0.06261206135982013,-0.03698435277382646,0.04497161167013323,-0.03371733633042989,0.023424689622862496,0.011713716762328687,35168.0
